index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
1260,456131,ASASSN-V J051516.43-843620.2,RRAB,0.0965,15.52,7877.725,0.57465,0.0235
1261,480353,ASASSN-V J172223.01-045428.8,RRAB,0.2802,16.47,2979.845,0.49237,0.0484
1262,503262,ASASSN-V J190828.17-203753.6,RRAB,0.2567,15.65,2941.776,0.4494,0.0626
1263,455184,ASASSN-V J201114.61-614922.5,RRC,0.1034,14.97,5055.979,0.31628,0.021
1264,450359,ASASSN-V J172021.49-684210.3,RRAB,0.1157,15.06,5798.413,0.66257,0.0237
1265,40784075,ASASSN-V J114111.12-532758.0,RRC,0.3334,14.96,2349.392,0.27279,0.0833
1266,AP12545027,ASASSN-V J211826.65+461307.5,RRC,0.2227,14.7,3844.9,0.237499,0.1477
1267,565463,ASASSN-V J174408.73-411735.6,RRAB,0.1258,16.14,4806.094,0.48629,0.041
1268,APO1840,ASASSN-V J010828.30+584409.3,RRC,0.2664,13.86,3300.361,0.36467,0.0376
1269,59007355,ASASSN-V J201820.39-385357.5,RRAB,0.9423,14.34,1014.318,0.761641,0.0307
1270,475950,ASASSN-V J180123.89-393905.0,RRAB,0.1678,13.71,5028.048,0.62793,0.0228
1271,451517,ASASSN-V J180235.85-524653.0,RRAB,0.1108,14.95,6695.945,0.56752,0.0318
1272,466268,ASASSN-V J195701.88-481019.0,RRAB,0.081,15.1,8108.566,0.53606,0.0429
1273,AP53311522,ASASSN-V J163956.89-305716.9,RRC,0.5124,14.68,1034.49,0.187666,0.494
1274,49505189,ASASSN-V J134932.68-585628.0,RRC,0.417,14.51,1720.961,0.201409,0.2265
1275,452885,ASASSN-V J185053.24-543114.5,RRAB,0.0995,15.73,5458.998,0.52271,0.0449
1276,486685,ASASSN-V J125535.03-720619.9,RRAB,0.1525,14.78,4806.368,0.52364,0.0249
1277,487949,ASASSN-V J191220.53-185024.4,RRAB,0.1535,14.08,4506.997,0.44661,0.0349
1278,452161,ASASSN-V J214801.34+295741.5,RRAB,0.1088,15.84,5194.298,0.47939,0.0404
1279,AP45512305,ASASSN-V J083357.90-310045.7,RRC,0.7712,12.29,1246.701,0.334025,0.024
1280,468360,ASASSN-V J063537.90+094333.5,RRAB,0.3064,14.31,2845.822,0.52483,0.0277
1281,AP38103487,ASASSN-V J084408.99-771428.5,RRC,0.0303,16,10436.29,0.398849,0.0295
1282,J160538.95+085714.7,ASASSN-V J160538.94+085714.7,RRAB,0.6156,15.03,1521.135,0.525903,0.0296
1283,481666,ASASSN-V J172147.03-113818.4,RRAB,0.1769,16.07,4113.115,0.61302,0.034
1284,484834,ASASSN-V J163900.21-253901.6,RRAB,0.1207,15.81,8997.351,0.56112,0.0437
1285,52930519,ASASSN-V J154135.08-381945.1,RRAB,0.4043,13.97,2543.13,0.525056,0.0933
1286,486137,ASASSN-V J151832.93-464709.4,RRC,0.3458,13.84,2547.925,0.23192,0.0173
1287,469025,ASASSN-V J225804.85-580707.2,RRC,0.179,14.35,4544.632,0.36002,0.0159
1288,504124,ASASSN-V J182726.17-510049.6,RRAB,0.1365,15.51,4841.308,0.51617,0.057
1289,450244,ASASSN-V J183019.86-475014.7,RRAB,0.1331,14.07,5539.37,0.65487,0.0203
1290,478891,ASASSN-V J101758.09-462701.8,RRAB,0.167,14.69,5132.087,0.5689,0.0197
1291,AP36742013,ASASSN-V J042731.98-565326.7,RRC,1.0469,12.83,937.2014,0.497809,0.0123
1292,469471,ASASSN-V J191106.39-262106.7,RRAB,0.0908,15.07,7866.998,0.56723,0.032
1293,488692,ASASSN-V J193207.35-191056.7,RRC,0.2784,13.37,3064.813,0.32989,0.015
1294,451197,ASASSN-V J183057.14+230717.9,RRAB,0.078,15.26,6675.56,0.42053,0.0303
1295,462036,ASASSN-V J201435.75-035305.7,RRAB,0.1896,14.97,3919.592,0.57474,0.0248
1296,AP43024507,ASASSN-V J062210.73-553542.1,RRAB,1.3983,14.07,699.7942,0.468472,0.0149
1297,503971,ASASSN-V J144944.24-735354.7,RRAB,0.1234,15.14,5272.814,0.46748,0.0268
1298,469516,ASASSN-V J190724.37-254837.8,RRAB,0.716,15.21,1779.122,0.48306,0.1196
1299,486947,ASASSN-V J183154.39-400941.6,RRAB,0.1062,15.48,5751.474,0.49396,0.0329
1300,454316,ASASSN-V J225322.58-621520.5,RRAB,0.0488,16.67,6510.938,0.58867,0.0441
1301,566476,ASASSN-V J095623.67-650611.8,RRAB,0.0297,15.29,10754.13,0.59621,0.025
1302,AP9092497,ASASSN-V J140256.99+720019.7,RRC,0.1383,14.26,6144.652,0.365593,0.0141
1303,467041,ASASSN-V J184630.86-334620.8,RRAB,0.0548,15.1,8074.87,0.48763,0.0337
1304,AP36209174,ASASSN-V J054409.11-740706.8,RRC,0.2307,13.8,3661.189,0.257357,0.0142
1305,448167,ASASSN-V J182034.78+423319.4,RRAB,0.0958,15.55,6222.022,0.5922,0.0237
1306,655156,ASASSN-V J200422.72-050846.7,RRC,0.2331,14.7,3589.031,0.231933,0.0231
1307,469761,ASASSN-V J191607.70-273556.5,RRAB,0.07,15.38,7995.943,0.56089,0.0296
1308,449207,ASASSN-V J194337.50+440103.7,RRAB,0.1507,14.93,5856.715,0.56911,0.0189
1309,455371,ASASSN-V J161726.28-315351.5,RRAB,0.0558,15.42,6521.511,0.56253,0.0379
1310,AP59549792,ASASSN-V J182414.53-382632.7,RRAB,1.0157,14.15,947.2658,0.437561,0.0212
1311,503670,ASASSN-V J170733.87-064022.9,RRAB,0.1082,16.68,4977.532,0.438717,0.0501
1312,AP39616691,ASASSN-V J073212.77-581520.9,RRC,0.2202,15.6,3838.917,0.378277,0.0242
1313,457893,ASASSN-V J054053.53+063445.5,RRC,0.2688,14.88,3025.593,0.25444,0.0233
1314,448635,ASASSN-V J190151.35+385318.9,RRAB,0.1483,14.83,5296.263,0.64606,0.0177
1315,655769,ASASSN-V J112053.11-830024.7,RRAB,0.0711,16.4,6023.222,0.599021,0.0385
1316,486590,ASASSN-V J101319.31-094918.2,RRAB,0.1398,16.65,3929.582,0.49843,0.0728
1317,560249,ASASSN-V J060818.28+482314.5,RRC,0.3013,13.86,2889.609,0.25232,0.0187
1318,464288,ASASSN-V J085246.93-750710.8,RRC,0.1642,14.77,4822.614,0.26773,0.0172
1319,469610,ASASSN-V J055855.56+381442.8,RRAB,0.3339,13.54,2702.937,0.899782,0.0163
1320,AP59958401,ASASSN-V J190458.93-324146.2,RRC,0.1166,14.76,5424.883,0.385239,0.0273
1321,469985,ASASSN-V J143421.76-051637.9,RRC,0.0871,15.1,4636.778,0.33315,0.0368
1322,453690,ASASSN-V J174831.39+130700.9,RRAB,0.053,16.05,5775.641,0.49252,0.0455
1323,457003,ASASSN-V J192534.04-293615.0,RRAB,0.1039,16.02,5425.918,0.55873,0.0509
1324,490816,ASASSN-V J063504.93-052746.1,RRAB,0.2691,15.97,2869.015,0.55273,0.043
1325,450376,ASASSN-V J185626.91-364745.6,RRAB,0.1161,14.84,6427.507,0.57604,0.0311
1326,481857,ASASSN-V J171021.06-292123.5,RRAB,0.158,16.35,5750.904,0.617256,0.0448
1327,AP57768419,ASASSN-V J214053.08-573440.1,RRAB,0.3825,16.35,2459.736,0.480736,0.0477
1328,51359931,ASASSN-V J165221.38-503643.3,RRC,0.5641,14.98,3593.08,0.219712,0.2049
1329,523288,ASASSN-V J175634.47-472641.4,RRAB,0.0423,13.9,7401.044,0.69134,0.0256
1330,462227,ASASSN-V J173721.31-005341.3,RRAB,0.0714,15.66,7303.168,0.52051,0.0343
1331,514562,ASASSN-V J183436.28-454539.9,RRAB,0.1089,14.6,6638.916,0.58589,0.0215
1332,AP47769580,ASASSN-V J165136.46-733416.7,RRC,0.1859,14.19,4115.964,0.244313,0.0163
1333,466689,ASASSN-V J192833.27+232920.4,RRC,0.3578,14.28,2541.792,0.345054,0.0157
1334,459579,ASASSN-V J161612.11-220955.2,RRAB,0.11,16.42,4614.351,0.47083,0.0871
1335,458126,ASASSN-V J065545.11-661703.2,RRAB,0.0595,16.83,6008.539,0.52396,0.0509
1336,475965,ASASSN-V J124307.03-563037.1,RRAB,0.14,15.27,4851.594,0.60861,0.0281
1337,43066921,ASASSN-V J063446.40-524732.9,RRAB,0.537,16.47,1814.592,0.54482,0.0579
1338,475943,ASASSN-V J180610.38-381014.8,RRAB,0.0985,14.84,6305.546,0.47104,0.0357
1339,AP39642233,ASASSN-V J080119.43-555205.3,RRC,0.3418,16.16,2622.097,0.249478,0.036
1340,484880,ASASSN-V J173427.51-143027.8,RRAB,0.0887,15.63,5260.203,0.4206,0.0501
1341,460754,ASASSN-V J171503.99-652014.5,RRAB,0.0595,15.33,6553.159,0.53539,0.0299
1342,39523896,ASASSN-V J063229.77-642718.9,RRAB,1.346,13.85,725.6956,0.485145,0.0131
1343,460080,ASASSN-V J065436.09-562033.1,RRAB,0.0436,15.6,10520.03,0.50434,0.0263
1344,AP32693832,ASASSN-V J194304.74+121716.8,RRC,0.1787,13.85,4432.824,0.351817,0.1488
1345,455306,ASASSN-V J192230.55-605714.3,RRAB,0.0811,14.81,7410.22,0.68309,0.0248
1346,480557,ASASSN-V J162359.61-263234.7,RRC,0.5757,13.3,1606.244,0.26975,0.0186
1347,494423,ASASSN-V J170320.60-220702.8,RRAB,0.0983,16.66,4960.959,0.522234,0.0595
1348,566093,ASASSN-V J180514.37-405947.5,RRAB,0.0709,14.92,6395.299,0.54384,0.0352
1349,484601,ASASSN-V J173614.75-131731.4,RRAB,0.1355,14.99,5838.567,0.54025,0.0344
1350,457280,ASASSN-V J070141.08+771152.1,RRAB,0.0925,15.28,6928.034,0.50994,0.0243
1351,488754,ASASSN-V J150419.88-662146.4,RRAB,0.3969,13.83,2295.145,0.37705,0.0159
1352,J185637.14+264724.1,ASASSN-V J185637.14+264724.1,RRC,1.3326,13.03,749.7239,0.185663,0.0694
1353,AP37955450,ASASSN-V J074144.03-835404.9,RRC,0.2246,15.43,3646.904,0.391708,0.0207
1354,503593,ASASSN-V J201125.17-015024.1,RRAB,0.0814,13.47,6366.225,0.49255,0.0303
1355,461359,ASASSN-V J195953.36-042815.4,RRAB,0.1938,16.35,3284.659,0.49279,0.066
1356,AP39996788,ASASSN-V J091320.03-525720.8,RRC,0.3971,12.84,2377.978,0.330914,0.0143
1357,489133,ASASSN-V J192744.65-124355.8,RRAB,0.252,14.22,3345.82,0.45035,0.0222
1358,AP55986298,ASASSN-V J151743.36-361811.6,RRC,0.285,14.68,2992.716,0.462075,0.028
1359,657655,ASASSN-V J173146.00-525703.3,RRAB,0.28,15.66,3010.219,0.501438,0.0279
1360,AP42827044,ASASSN-V J062623.68-614158.1,RRC,0.2235,15.68,3954.446,0.234885,0.0251
1361,AP33145023,ASASSN-V J165638.64-080001.2,RRAB,0.2826,14.55,3110.585,0.561342,0.0205
1362,AP53942595,ASASSN-V J124426.43-584354.4,RRC,0.2448,15.26,3414.094,0.325283,0.0238
1363,458612,ASASSN-V J162751.29+873508.7,RRAB,0.1477,14.8,5022.813,0.55541,0.02
1364,470955,ASASSN-V J220251.84+380448.8,RRAB,0.2286,14,3863.139,0.59835,0.0169
1365,461352,ASASSN-V J184116.12+081051.9,RRAB,0.2066,16.22,3609.632,0.50997,0.0498
1366,561599,ASASSN-V J190051.08-335319.9,RRC,0.1791,13.8,4115.762,0.36956,0.0223
1367,654313,ASASSN-V J203346.60-442257.0,RRAB,0.1579,16.21,4495.75,0.636636,0.0586
1368,491000,ASASSN-V J165449.84-171532.4,RRAB,0.1277,15.55,6946.767,0.52022,0.0457
1369,AP54592844,ASASSN-V J142030.97-502532.9,RRC,0.2525,14.33,3369.438,0.290232,0.0206
1370,AP34085522,ASASSN-V J154344.20+063251.3,RRD,0.2955,15.54,2680.827,0.552654,0.0546
1371,456129,ASASSN-V J045325.93-841817.7,RRAB,0.1101,15.34,7062.521,0.6219,0.0209
1372,464788,ASASSN-V J090600.52-741035.1,RRAB,0.0757,16.21,6002.101,0.49093,0.0415
1373,453335,ASASSN-V J151823.74+020637.9,RRAB,0.1512,13.27,5320.954,0.48716,0.0329
1374,483342,ASASSN-V J150910.23-433747.3,RRC,0.2917,14.19,2977.948,0.27888,0.0272
1375,485638,ASASSN-V J220203.50-182715.8,RRC,0.1761,14.52,3580.967,0.33078,0.029
1376,493564,ASASSN-V J184528.14-204414.0,RRAB,0.0425,14.2,6033.567,0.42144,0.0393
1377,31156573,ASASSN-V J200949.21-060334.3,RRC,0.0562,15.57,6502.297,0.300644,0.0452
1378,AP37539696,ASASSN-V J005137.73-304255.9,RRC,0.9073,14.32,1071.226,0.242811,0.035
1379,467130,ASASSN-V J194954.93-420807.7,RRAB,0.0546,15.3,8695.611,0.49886,0.04
1380,59205330,ASASSN-V J183125.22-453933.9,RRAB,0.7031,14.33,1327.427,0.460834,0.0198
1381,461088,ASASSN-V J184728.07+231844.9,RRAB,0.224,14.24,3745.609,0.6596,0.0166
1382,461858,ASASSN-V J072447.51-643853.6,RRAB,0.0822,16,5649.765,0.57856,0.0324
1383,452025,ASASSN-V J182931.04+602832.5,RRC,0.1333,14.94,5905.449,0.32885,0.0181
1384,507248,ASASSN-V J153018.56-474703.0,RRAB,0.1943,16.23,3693.37,0.53652,0.0418
1385,484846,ASASSN-V J171453.97-134617.7,RRAB,0.0772,15.89,7709.854,0.61329,0.051
1386,457940,ASASSN-V J202301.86-794942.9,RRAB,0.1231,14.96,5016.421,0.57026,0.0246
1387,481158,ASASSN-V J110239.37-703235.7,RRAB,0.1202,15.74,5373.588,0.54318,0.0234
1388,47720932,ASASSN-V J165640.96-740808.6,RRAB,2.6517,14.23,372.9035,0.488787,0.0192
1389,463029,ASASSN-V J200620.34+171613.8,RRC,0.1478,14.76,4956.882,0.36624,0.0211
1390,510331,ASASSN-V J173340.10-453112.6,RRAB,0.0808,14.43,5809.916,0.47916,0.0457
1391,AP53606304,ASASSN-V J162325.20-262929.0,RRAB,0.5006,12.93,4225.308,0.508224,0.2552
1392,AP4164340,ASASSN-V J035645.18+684535.9,RRC,0.1706,15.47,4577.446,0.200867,0.0269
1393,AP59976748,ASASSN-V J191417.67-311140.2,RRC,0.0918,15.35,5688.989,0.414653,0.0374
1394,458785,ASASSN-V J192213.99-203639.1,RRAB,0.0885,15.29,6486.345,0.56585,0.0339
1395,AP40581011,ASASSN-V J105842.92-590946.1,RRC,0.7945,14.05,3235.296,0.254988,0.4761
1396,451091,ASASSN-V J182601.68+230153.5,RRAB,0.1792,14.34,4361.175,0.52352,0.0211
1397,453148,ASASSN-V J174758.59+103602.4,RRAB,0.1207,16.24,4540.915,0.51005,0.0532
1398,464171,ASASSN-V J203353.02-045457.4,RRC,0.1603,14,4905.621,0.33298,0.0222
1399,461240,ASASSN-V J180948.52-495947.4,RRAB,0.086,15.52,5720.487,0.56956,0.0397
1400,486699,ASASSN-V J123457.35-725421.2,RRAB,0.1424,15.18,4826.03,0.50993,0.0319
1401,AP58438973,ASASSN-V J182524.90-610936.2,RRAB,0.1618,14.65,5636.747,0.740779,0.0231
1402,454736,ASASSN-V J191006.31-275403.5,RRAB,0.1234,14.88,5375.925,0.49107,0.0374
1403,479543,ASASSN-V J153309.87-505259.9,RRAB,0.3418,13.85,2616.297,0.6075,0.0216
1404,AP51541430,ASASSN-V J175238.67-532126.7,RRC,0.0814,15.14,6728.799,0.304948,0.0284
1405,655600,ASASSN-V J211535.38+333736.9,RRAB,0.0665,16.2,5801.668,0.532851,0.0391
1406,494663,ASASSN-V J202927.15+015110.5,RRAB,0.1444,15.06,5009.126,0.816599,0.0247
1407,453094,ASASSN-V J132506.56-472333.3,RRAB,0.1477,14.61,5164.85,0.7428,0.0274
1408,476793,ASASSN-V J094032.74-442111.3,RRAB,0.2171,14.24,3769.614,0.51471,0.0208
1409,469849,ASASSN-V J201031.18-644702.4,RRAB,0.0783,14.4,7974.321,0.52506,0.0283
1410,463811,ASASSN-V J062900.68-171941.7,RRC,0.3086,14.66,2820.719,0.41477,0.0187
1411,AP53352483,ASASSN-V J164520.42-283746.6,RRC,0.1724,14.79,4515.376,0.332696,0.0308
1412,494656,ASASSN-V J202835.35+031038.0,RRAB,0.1629,14.3,5196.842,0.68526,0.0198
1413,457333,ASASSN-V J111808.50+695312.6,RRAB,0.0757,15.59,7811.405,0.55179,0.025
1414,39566947,ASASSN-V J080652.63-620056.5,RRAB,0.5985,14.72,1575.474,0.506135,0.0186
1415,AP15972272,ASASSN-V J201649.20+703455.6,RRC,0.539,13.81,1776.865,0.328826,0.0142
1416,565997,ASASSN-V J102521.53-482405.8,RRAB,0.1047,15.3,5531.187,0.52061,0.031
1417,36429041,ASASSN-V J000015.15-724645.8,RRAB,3.2226,14.32,306.6685,0.594614,0.0289
1418,449864,ASASSN-V J163758.57+654441.2,RRC,0.0596,14.99,10964,0.36289,0.02
1419,AP52449066,ASASSN-V J153803.42-474652.6,RRC,1.2672,10.99,774.0273,0.20297,0.031
1420,517937,ASASSN-V J173304.21-512112.2,RRAB,0.1645,14.83,4337.817,0.77225,0.0246
1421,AP28256377,ASASSN-V J183846.45-264604.9,RRC,0.2049,14.51,4068.207,0.279753,0.028
1422,29061742,ASASSN-V J185130.83-115516.1,RRAB,0.3799,13.88,7740.407,0.474526,0.2853
1423,473181,ASASSN-V J144748.64-494448.9,RRAB,0.11,16.26,5521.917,0.47856,0.0426
1424,2676104,ASASSN-V J002402.27+411957.6,RRAB,0.7373,14.66,1293.674,0.490432,0.0223
1425,517569,ASASSN-V J153633.17-432219.6,RRAB,0.1977,15.82,3818.989,0.50346,0.0498
1426,510834,ASASSN-V J175628.34-411745.4,RRAB,0.0858,14.42,6096.078,0.51789,0.034
1427,AP41614127,ASASSN-V J114126.84-451156.3,RRC,0.4223,12.83,2187.71,0.220497,0.0137
1428,AP51539553,ASASSN-V J175502.50-525524.9,RRC,0.6006,15.14,9340.463,0.323675,0.3758
1429,460735,ASASSN-V J165856.44-651712.4,RRAB,0.1006,15.43,5352.164,0.64245,0.0339
1430,AP35382430,ASASSN-V J181742.10+184303.1,RRAB,0.2154,15.76,3959.975,0.51227,0.0394
1431,453986,ASASSN-V J152123.39+691613.0,RRAB,0.0742,15,8566.528,0.4974,0.0246
1432,561297,ASASSN-V J180116.61-490529.4,RRAB,0.2982,14.05,2869.407,0.48747,0.0232
1433,464699,ASASSN-V J094000.80-751343.7,RRAB,0.054,15.29,8018.36,0.55416,0.0253
1434,47279529,ASASSN-V J163656.74-780109.1,RRAB,0.5453,13.76,1032.807,0.573397,0.2836
1435,AP54517769,ASASSN-V J133311.26-445549.9,RRAB,0.4171,15.04,2130.065,0.586442,0.0364
1436,518382,ASASSN-V J063448.83-052553.5,RRD,0.1607,15.05,4943.437,0.470207,0.0319
1437,489112,ASASSN-V J192731.95-153825.0,RRAB,0.2159,14.18,4044.094,0.57698,0.0215
1438,479834,ASASSN-V J190543.31-015543.2,RRAB,0.2452,14.91,3391.269,0.47622,0.0282
1439,464786,ASASSN-V J064838.31+232034.8,RRAB,0.1357,16.01,4403.165,0.54023,0.059
1440,AP58385930,ASASSN-V J181621.78-630625.1,RRC,0.1832,13.96,4072.355,0.262975,0.0212
1441,479627,ASASSN-V J101650.06-462548.7,RRAB,0.2268,14.04,3577.942,0.51772,0.0205
1442,453752,ASASSN-V J174315.34+122425.5,RRAB,0.1172,15.06,6705.629,0.75619,0.0234
1443,448555,ASASSN-V J213806.98+272706.2,RRAB,0.155,14.18,4912.621,0.57305,0.0217
1444,559844,ASASSN-V J181900.21-522324.5,RRAB,0.1225,15.43,5106.253,0.5897,0.0385
1445,475340,ASASSN-V J141947.58-504747.9,RRAB,0.0728,16.53,4802.937,0.5648,0.0518
1446,510092,ASASSN-V J150637.75-693239.9,RRC,0.1757,14.2,4399.488,0.33247,0.0168
1447,61152342,ASASSN-V J205104.38-032029.8,RRAB,0.5939,14.69,1556.177,0.476429,0.0329
1448,478621,ASASSN-V J164145.11-525952.3,RRAB,0.412,13.62,2241.132,0.41603,0.0213
1449,479800,ASASSN-V J201715.72-160441.4,RRD,0.0789,15.79,4972.97,0.471355,0.0636
1450,AP50534207,ASASSN-V J145147.33-475831.7,RRAB,0.0977,15.88,5482.391,0.551768,0.0409
1451,AP30962118,ASASSN-V J190815.48-053856.3,RRC,0.2139,16.61,3616.334,0.299815,0.0706
1452,655048,ASASSN-V J135236.65-221001.7,RRC,0.1113,16.17,5821.317,0.362879,0.0553
1453,477746,ASASSN-V J094204.47-321619.3,RRAB,0.1288,14.44,4664.674,0.44341,0.024
1454,565174,ASASSN-V J174101.66-130257.5,RRAB,0.46,13.89,1985.675,0.46251,0.0187
1455,AP38419855,ASASSN-V J102933.70-701559.7,RRC,0.2904,15.49,3036.871,0.225851,0.0269
1456,451145,ASASSN-V J182753.23+200923.3,RRAB,0.1192,15.53,5565.924,0.62294,0.0309
1457,456034,ASASSN-V J183246.07-605727.4,RRAB,0.0502,15.27,8391.222,0.62826,0.034
1458,469925,ASASSN-V J201456.49-660636.6,RRAB,0.1484,14.72,6048.563,0.6079,0.0218
1459,485851,ASASSN-V J094432.50-681925.5,RRAB,0.0717,16.07,6156.941,0.55696,0.042
1460,458977,ASASSN-V J190250.92-214956.9,RRAB,0.1197,15.02,5812.92,0.49515,0.0386
1461,477708,ASASSN-V J091706.19-584607.4,RRAB,0.3114,14,2846.802,0.47102,0.0161
1462,450106,ASASSN-V J034200.63-555654.1,RRAB,0.0625,15.16,8785.288,0.6673,0.0213
1463,504814,ASASSN-V J204345.43+503820.4,RRAB,0.4,14.29,2336.778,0.48761,0.014
1464,654634,ASASSN-V J070213.25+170306.0,RRC,0.1431,15.42,4328.152,0.37033,0.0439
1465,657774,ASASSN-V J175732.44-422043.3,RRAB,0.0825,15.42,5802.245,0.486965,0.0489
1466,452469,ASASSN-V J211307.00+262801.5,RRAB,0.1515,15.25,4722.442,0.50796,0.0361
1467,50493464,ASASSN-V J151704.78-465602.8,RRAB,0.6388,14.1,1456.894,0.489957,0.0212
1468,55548957,ASASSN-V J121730.80-370318.6,RRAB,0.7507,13.67,1259.493,0.478587,0.0158
1469,456053,ASASSN-V J062451.65-852627.2,RRAB,0.074,16.66,6355.462,0.49823,0.0375
1470,473608,ASASSN-V J191050.83-103536.3,RRAB,0.111,15.18,5071.681,0.48129,0.0316
1471,AP51219293,ASASSN-V J164544.29-532248.3,RRC,0.4081,13.34,2202.644,0.213138,0.0184
1472,502832,ASASSN-V J202517.12+062125.4,RRAB,0.0745,15.17,5827.374,0.48743,0.0377
1473,AP23834061,ASASSN-V J061954.78+072143.5,RRC,0.2657,15.33,3129.928,0.221672,0.0485
1474,452309,ASASSN-V J185221.50+545517.6,RRAB,0.0826,15.93,5846.935,0.56148,0.0436
1475,448688,ASASSN-V J182825.40+254403.6,RRAB,0.0897,15.34,6191.884,0.57844,0.0277
1476,470156,ASASSN-V J175529.45-744059.3,RRAB,0.1128,14.37,6438.271,0.59148,0.0197
1477,451215,ASASSN-V J185701.93+703234.7,RRAB,0.0594,15.79,8000.651,0.48989,0.0272
1478,470206,ASASSN-V J170143.10-822200.5,RRAB,0.1205,15.61,18731.62,0.5372,0.0315
1479,449165,ASASSN-V J173508.41+001759.1,RRC,0.2112,14.03,3970.76,0.32998,0.0183
1480,470136,ASASSN-V J182012.69-644558.2,RRC,0.1539,14.5,4764.334,0.26872,0.0203
1481,510689,ASASSN-V J162919.42-325731.8,RRAB,0.2456,15.94,3300.874,0.43162,0.0455
1482,462215,ASASSN-V J174649.83-021710.2,RRAB,0.2187,15.32,3617.016,0.53713,0.031
1483,453773,ASASSN-V J173712.45+092947.8,RRAB,0.0595,15.36,6028.478,0.54525,0.0371
1484,AP52510585,ASASSN-V J161816.33-471606.1,RRC,0.6375,13.28,1509.855,0.249855,0.0167
1485,456366,ASASSN-V J202750.05-622554.4,RRAB,0.073,16.66,5164.789,0.63452,0.0531
1486,461496,ASASSN-V J155130.94-062440.8,RRC,0.1735,14.15,4628.582,0.33129,0.021
1487,479156,ASASSN-V J190846.36-005148.3,RRAB,0.4072,14.91,2232.415,0.50903,0.0288
1488,492601,ASASSN-V J190623.53-192415.9,RRAB,0.2042,14.68,3766.219,0.6007,0.0243
1489,51470409,ASASSN-V J162156.57-484333.3,RRC,0.295,15.33,3045.6,0.254386,0.0237
1490,471090,ASASSN-V J232513.99+730602.2,RRAB,0.2088,15.2,4049.662,0.59445,0.0187
1491,AP49569878,ASASSN-V J150204.31-645855.7,RRC,0.2752,14.82,3157.374,0.444189,0.0197
1492,521743,ASASSN-V J115705.49-510027.5,RRAB,0.1165,15.16,5718.301,0.62481,0.0255
1493,448037,ASASSN-V J175154.88+184129.1,RRC,0.064,15.76,6458.054,0.26381,0.0307
1494,AP28325810,ASASSN-V J184021.58-253409.3,RRC,0.6381,14.21,1426.083,0.205783,0.0603
1495,516964,ASASSN-V J182652.56-255800.7,RRAB,0.1069,14.73,5695.535,0.51424,0.0407
1496,AP28509819,ASASSN-V J185542.78-204550.6,RRC,0.207,14.18,4085.596,0.203,0.0249
1497,460564,ASASSN-V J181112.82+065353.3,RRAB,0.1354,13.88,5728.247,0.812544,0.0188
1498,458225,ASASSN-V J101115.13+673630.6,RRC,0.1862,14.05,4444.828,0.26778,0.0138
1499,455365,ASASSN-V J204646.41-381831.9,RRAB,0.1093,15.01,7433.195,0.61665,0.0317
1500,447924,ASASSN-V J010311.13+471859.9,RRAB,0.1784,14.73,4812.943,0.58936,0.0237
1501,AP59753579,ASASSN-V J184218.08-325828.0,RRC,0.1873,14.5,4311.705,0.415846,0.0256
1502,566581,ASASSN-V J080615.12-181329.3,RRAB,0.1661,14.85,4191.767,0.46671,0.0322
1503,AP36543375,ASASSN-V J032532.59-594909.3,RRD,0.4831,16.87,1913.033,0.574776,0.0436
1504,448433,ASASSN-V J204627.44+024902.4,RRAB,0.1226,14.78,6535.531,0.53593,0.0257
1505,461653,ASASSN-V J201817.14-072633.5,RRC,0.1269,14.58,5252.187,0.34285,0.028
1506,468223,ASASSN-V J061342.82+091031.1,RRAB,0.0989,15.48,5207.091,0.49386,0.0537
1507,658003,ASASSN-V J184403.91-181821.8,RRAB,0.1322,15.52,5234.819,0.500327,0.0455
1508,474882,ASASSN-V J022337.82+554212.6,RRAB,0.1632,15.54,4238.517,0.46921,0.0279
1509,489232,ASASSN-V J192427.83-135058.8,RRAB,1.899,15.45,1761.471,0.56586,0.6501
1510,510412,ASASSN-V J174829.60-492834.7,RRAB,0.1423,14.37,4969.881,0.55005,0.0314
1511,AP59596983,ASASSN-V J184331.21-391452.2,RRAB,0.6956,14.31,1343.073,0.466791,0.019
1512,503820,ASASSN-V J161742.92-715722.0,RRAB,0.0508,16.34,6522.554,0.47026,0.046
1513,487063,ASASSN-V J182648.30-423501.9,RRAB,0.0905,14.9,6970.26,0.66439,0.0316
1514,654930,ASASSN-V J190844.63-204938.9,RRAB,0.1661,15.36,4245.152,0.507735,0.0363
1515,489549,ASASSN-V J194109.28-084054.9,RRAB,0.2087,14.9,3813.656,0.54489,0.0276
1516,565335,ASASSN-V J083817.35-243235.3,RRAB,0.183,14.16,4714.755,0.63492,0.0172
1517,507551,ASASSN-V J101810.58-462604.6,RRAB,0.1718,14.57,5299.658,0.62208,0.0185
1518,456298,ASASSN-V J075306.83+562225.6,RRAB,0.1492,15.42,4078.794,0.68427,0.0326
1519,488901,ASASSN-V J173457.59-505838.4,RRAB,0.177,13.85,4272.317,0.48827,0.0246
1520,657012,ASASSN-V J171101.48-283421.3,RRAB,1.3138,15.11,810.9099,0.597696,0.123
1521,470227,ASASSN-V J210936.58+303038.5,RRAB,0.1298,15.75,4759.991,0.55468,0.0387
