index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
1176,448813,ASASSN-V J192148.24+403038.4,RRC,0.2869,14.89,3200.534,0.26798,0.0202
1177,AP47351125,ASASSN-V J155601.85-740858.2,RRC,0.7435,12.7,1304.8,0.336431,0.0143
1178,AP42450025,ASASSN-V J093322.67-345929.2,RRC,1.205,12.16,804.5923,0.279587,0.02
1179,453237,ASASSN-V J175506.20+102535.2,RRC,0.1189,14.72,5792.795,0.32073,0.0202
1180,38503542,ASASSN-V J112313.59-670509.5,RRC,0.0912,14.83,6892.533,0.262937,0.0241
1181,AP43502137,ASASSN-V J084229.28-375350.0,RRC,0.1907,14.81,4049.313,0.353423,0.0204
1182,AP35388585,ASASSN-V J181706.44+193856.5,RRC,0.4065,11.42,2101.211,0.412156,0.0254
1183,AP13591252,ASASSN-V J232605.10+612559.1,RRC,0.2109,15.92,4248.693,0.252672,0.0306
1184,455288,ASASSN-V J190650.37-675509.1,RRC,0.1896,13.75,4134.766,0.36051,0.0143
1185,AP52504083,ASASSN-V J154306.37-433518.6,RRC,0.3854,14.13,2312.266,0.276423,0.0246
1186,AP42119619,ASASSN-V J100740.22-422011.2,RRC,0.4219,13.47,2168.922,0.361623,0.0126
1187,455069,ASASSN-V J141533.35-764743.7,RRC,0.179,13.97,4480.504,0.38525,0.0146
1188,448020,ASASSN-V J175129.46+154901.4,RRC,0.07,14.64,6043.19,0.32206,0.0259
1189,AP39547526,ASASSN-V J074633.26-644845.7,RRC,0.4925,13.66,1903.156,0.389081,0.0132
1190,AP53538185,ASASSN-V J155336.90-282140.2,RRC,0.8151,11.55,964.7306,0.32702,0.3492
1191,AP28637966,ASASSN-V J182522.25-214248.5,RRC,0.0806,13.87,6429.593,0.222237,0.0728
1192,38965380,ASASSN-V J102411.54-631430.5,RRC,0.3376,14.05,3044.771,0.286011,0.0665
1193,509891,ASASSN-V J145510.19-171250.0,RRC,0.1698,14.48,3941.788,0.41364,0.0231
1194,AP10977543,ASASSN-V J205333.57+325358.7,RRC,0.297,14.77,2809.529,0.216323,0.0439
1195,57646518,ASASSN-V J190713.07-613738.7,RRC,0.1914,13.98,4034.059,0.33869,0.017
1196,AP49370678,ASASSN-V J133655.98-621439.1,RRC,0.372,14.23,2462.833,0.275389,0.0863
1197,52193475,ASASSN-V J172116.64-381730.8,RRC,0.5193,15.27,1728.573,0.289187,0.0374
1198,AP32783869,ASASSN-V J190225.41+103621.9,RRC,0.3718,13.74,2417.529,0.338202,0.0177
1199,AP59105079,ASASSN-V J182612.48-490914.8,RRC,0.4654,15.16,6033.548,0.257585,0.2014
1200,479708,ASASSN-V J193046.81-021552.6,RRC,0.2212,14.59,3647.678,0.29307,0.0232
1201,AP20105979,ASASSN-V J080038.19-070545.5,RRC,0.3897,13.67,2343.39,0.303586,0.0259
1202,AP53509524,ASASSN-V J162341.44-283627.4,RRC,0.1276,15.54,5043.339,0.369388,0.0428
1203,456116,ASASSN-V J150207.25-294730.0,RRC,0.127,15.15,5116.02,0.37586,0.0381
1204,10890531,ASASSN-V J204801.09+311223.0,RRC,1.3626,11.96,722.113,0.197398,0.0279
1205,AP39493999,ASASSN-V J070448.93-681444.5,RRC,0.0659,15.35,5776.272,0.398056,0.0276
1206,566548,ASASSN-V J162712.29-662020.5,RRC,0.2289,13.87,3620.47,0.35383,0.0157
1207,AP28275665,ASASSN-V J190053.37-254514.3,RRC,1.2354,12.82,793.2063,0.223305,0.0455
1208,454518,ASASSN-V J234513.27-620257.4,RRC,0.2264,13.56,3703.96,0.3281,0.0119
1209,489296,ASASSN-V J162033.49-362141.8,RRC,0.5805,13.3,1604.8,0.31543,0.0183
1210,654532,ASASSN-V J200815.17+030742.0,RRC,0.1092,15.33,5607.833,0.297938,0.0327
1211,486614,ASASSN-V J161034.02-192158.9,RRC,0.3525,13.45,2526.077,0.26225,0.015
1212,53192699,ASASSN-V J163013.81-322836.1,RRC,0.2541,15,3218.942,0.254756,0.0297
1213,476008,ASASSN-V J175041.38-391109.1,RRC,0.2656,14.38,3256.595,0.405098,0.0251
1214,AP57462479,ASASSN-V J184127.13-703436.1,RRC,0.0557,15.3,7986.714,0.409956,0.0264
1215,AP59462606,ASASSN-V J182545.76-412604.4,RRC,0.1117,15.31,5763.764,0.324765,0.0326
1216,AP40819028,ASASSN-V J111738.99-535545.8,RRC,1.4209,11.76,682.5849,0.24901,0.0152
1217,AP59350608,ASASSN-V J191015.96-385731.2,RRC,0.1505,14.77,4742.68,0.38333,0.0226
1218,451103,ASASSN-V J182332.15+165628.4,RRC,0.2346,14.45,3759.59,0.30125,0.0193
1219,AP39493053,ASASSN-V J065547.82-684947.8,RRC,0.8639,13.21,1115.429,0.258472,0.0277
1220,AP48271289,ASASSN-V J162952.37-641337.8,RRC,0.1682,14.67,4639.214,0.323703,0.0302
1221,AP54798406,ASASSN-V J143117.47-450014.3,RRC,0.1559,15.53,4757.303,0.318112,0.0493
1222,AP52178720,ASASSN-V J171206.10-394017.1,RRC,0.2726,14.05,3964.538,0.429308,0.0764
1223,AP39414902,ASASSN-V J082647.93-651602.5,RRC,0.7393,13.81,1292.058,0.207569,0.0138
1224,AP38174444,ASASSN-V J090135.79-732944.5,RRC,0.7177,13.25,1329.801,0.256098,0.0097
1225,514804,ASASSN-V J152122.37-845539.3,RRC,0.1308,14.92,5404.613,0.33517,0.0188
1226,AP53353800,ASASSN-V J164353.17-283219.6,RRC,0.2167,14.98,3717.946,0.337087,0.027
1227,AP40983761,ASASSN-V J103247.45-570252.2,RRC,0.3642,13.23,2506.161,0.280406,0.0161
1228,467491,ASASSN-V J210011.23-240022.7,RRC,0.2022,14.15,3669.897,0.46217,0.0253
1229,AP59531222,ASASSN-V J182422.55-395840.3,RRC,0.1247,14.93,5409.618,0.408374,0.0272
1230,AP36697256,ASASSN-V J053332.05-563853.7,RRC,0.0999,15.23,6234.961,0.320206,0.0208
1231,J071711.02-554114.4,ASASSN-V J071711.02-554114.4,RRC,0.0877,15.88,8156.067,0.332368,0.0261
1232,453771,ASASSN-V J142304.67+251628.6,RRC,0.2402,13.58,3598.714,0.359533,0.0168
1233,AP36515575,ASASSN-V J020811.38-603857.9,RRC,0.4853,13.94,1926.784,0.281571,0.0123
1234,AP38142109,ASASSN-V J074735.69-751656.8,RRC,0.3141,14.55,2855.294,0.553931,0.0166
1235,54093978,ASASSN-V J130538.02-565542.6,RRC,0.4098,15.39,2164.703,0.22997,0.0266
1236,453006,ASASSN-V J155842.33+632508.8,RRC,0.1344,15.1,5760.774,0.34261,0.0206
1237,AP53442182,ASASSN-V J161619.22-325315.7,RRC,0.1529,14.86,4573.452,0.28211,0.0282
1238,AP48857861,ASASSN-V J140238.56-661403.8,RRC,0.1604,15.4,4462.155,0.230569,0.0288
1239,514796,ASASSN-V J045314.26-241255.7,RRC,0.1699,14.18,4683.617,0.38568,0.0191
1240,AP4027580,ASASSN-V J051243.22+653550.9,RRC,0.2795,14.41,3185.572,0.374576,0.0209
1241,AP42147187,ASASSN-V J101214.78-415133.4,RRC,0.3733,13.99,2416.071,0.348076,0.0152
1242,AP51577172,ASASSN-V J173437.48-503705.2,RRC,0.452,15.01,1882.863,0.242121,0.0525
1243,AP56401720,ASASSN-V J153030.40-255436.4,RRC,0.2715,13.79,3221.006,0.183717,0.0169
1244,52658136,ASASSN-V J161518.13-391505.4,RRC,0.8296,13.4,1164.444,0.198713,0.0184
1245,AP50880382,ASASSN-V J173352.25-562520.6,RRC,0.139,15.41,5073.835,0.259158,0.0352
1246,489921,ASASSN-V J195913.51-184203.5,RRC,0.1502,14.47,5134.523,0.41596,0.019
1247,470398,ASASSN-V J184648.46-832146.6,RRC,0.1954,14.26,4169.169,0.391,0.0155
1248,AP59532563,ASASSN-V J181931.61-405528.7,RRC,0.1267,14.77,5359.687,0.467053,0.03
1249,AP39428385,ASASSN-V J074745.01-672721.8,RRC,0.1161,14.99,5477.517,0.230082,0.0179
1250,466753,ASASSN-V J184139.59-333816.1,RRC,0.1725,14.51,4631.648,0.34868,0.0271
1251,AP43018137,ASASSN-V J060525.50-580034.7,RRC,0.0726,15.65,6524.771,0.306258,0.0262
1252,AP41477876,ASASSN-V J115308.48-503653.5,RRC,0.1806,14.68,4421.661,0.204987,0.0195
1253,AP39460329,ASASSN-V J083027.14-625732.4,RRC,1.9128,11.46,516.5217,0.231113,0.0145
1254,AP36628347,ASASSN-V J030918.92-460350.6,RRC,0.9801,11.33,1003.577,0.204285,0.0126
1255,52021047,ASASSN-V J165559.71-452326.1,RRC,0.6648,14.38,1405.857,0.200773,0.0226
1256,AP51436141,ASASSN-V J163814.52-493256.5,RRC,1.125,14.94,2824.448,0.263869,0.2965
1257,AP52162179,ASASSN-V J165057.98-381234.0,RRC,0.6151,14.77,1539.671,0.303538,0.0298
1258,560189,ASASSN-V J024331.31-865619.9,RRC,0.1318,14.98,5641.024,0.37614,0.0187
1259,AP15349862,ASASSN-V J203559.48+533705.2,RRC,0.4987,14.31,1893.764,0.21501,0.0148
1260,468502,ASASSN-V J061832.23-103627.9,RRC,0.3006,14.02,2961.726,0.3941,0.0181
1261,AP11469037,ASASSN-V J222750.50+405410.2,RRC,0.4677,13.83,1993.916,0.211137,0.0207
1262,453009,ASASSN-V J205149.86+153902.5,RRC,0.1249,15.03,5439.064,0.35847,0.0306
1263,AP39355489,ASASSN-V J071034.72-691525.4,RRC,0.2937,14.94,3028.375,0.268336,0.0183
1264,452246,ASASSN-V J181933.83-633503.9,RRC,0.1781,13.92,4424.946,0.31666,0.017
1265,AP27766709,ASASSN-V J180921.01-350835.2,RRC,1.4428,14.4,7257.842,0.317891,0.3952
1266,AP52233632,ASASSN-V J173124.87-354106.6,RRC,1.0158,14.4,947.4648,0.201093,0.0218
1267,AP27972372,ASASSN-V J174732.81-282104.6,RRC,1.0599,14.63,906.8182,0.185916,0.0285
1268,473529,ASASSN-V J115330.61-191719.0,RRC,0.1243,14.3,4770.9,0.33552,0.0213
1269,503084,ASASSN-V J181207.36-691130.8,RRC,0.1847,14.11,3941.225,0.37856,0.0155
1270,AP29594503,ASASSN-V J165858.02-204659.8,RRC,0.1347,15.08,5789.529,0.425572,0.0301
1271,467981,ASASSN-V J134036.40-421804.9,RRC,0.0879,15.85,5696.713,0.34573,0.0434
1272,APO1797,ASASSN-V J224644.53+063857.7,RRC,1.8189,11.33,533.548,0.25823,0.0358
1273,AP12736848,ASASSN-V J213721.75+470453.1,RRC,0.9077,14.12,3043.261,0.195643,0.3121
1274,AP51246639,ASASSN-V J160932.54-553227.3,RRC,0.4583,13.62,1790.07,0.259261,0.0215
1275,AP42078921,ASASSN-V J101718.19-462834.6,RRC,0.1909,14.04,4253.692,0.263444,0.0191
1276,AP38314809,ASASSN-V J114146.00-721334.0,RRC,0.0839,15.42,6592.271,0.285875,0.0239
1277,AP57745473,ASASSN-V J204443.05-621537.3,RRC,0.2945,13.03,3017.213,0.238573,0.0151
1278,AP51493732,ASASSN-V J164404.56-465244.0,RRC,0.7007,13.85,1347.109,0.239746,0.0262
1279,AP39563333,ASASSN-V J074512.05-612449.9,RRC,0.4165,14.5,2193.246,0.295449,0.0157
1280,42917610,ASASSN-V J074649.64-552822.1,RRC,0.7905,13.92,1200.41,0.207875,0.0663
1281,460423,ASASSN-V J194423.99-200153.7,RRC,0.1499,14.32,5515.775,0.40173,0.0199
1282,31963826,ASASSN-V J191027.88+020732.2,RRC,0.2256,11.59,3916.547,0.216239,0.0155
1283,40475534,ASASSN-V J113209.26-594842.4,RRC,1.2362,11.96,10687.07,0.22674,0.4088
1284,AP52122033,ASASSN-V J164421.06-394106.8,RRC,0.7243,14.3,1303.732,0.250186,0.0217
1285,AP60014984,ASASSN-V J190523.60-302511.9,RRC,0.1852,13.98,4206.834,0.296958,0.0191
1286,AP59586486,ASASSN-V J184417.44-404454.8,RRC,0.2247,14.55,3782.004,0.402096,0.0257
1287,449705,ASASSN-V J190614.31+442104.6,RRC,0.0939,14.72,7084.209,0.32024,0.0195
1288,35025097,ASASSN-V J184848.18+120203.2,RRC,0.3194,14.65,2790.755,0.306552,0.0283
1289,457977,ASASSN-V J195341.16-774820.6,RRC,0.1751,14.89,4391.345,0.28833,0.02
1290,AP50689918,ASASSN-V J175409.47-604957.7,RRC,0.5869,14.82,1647.276,0.322125,0.0342
1291,654481,ASASSN-V J225614.73-700205.2,RRC,0.0864,15.12,6621.542,0.320918,0.023
1292,503125,ASASSN-V J165611.52-782906.7,RRC,0.1179,14.71,6051.079,0.33938,0.0165
1293,514808,ASASSN-V J145852.78+805246.0,RRC,0.1501,14.13,5228.544,0.33811,0.0127
1294,AP4697645,ASASSN-V J004659.10+733246.1,RRC,0.7519,13.91,1259.948,0.317583,0.0572
1295,654475,ASASSN-V J210852.21-630045.6,RRC,0.1367,14.55,5301.363,0.25631,0.0182
1296,AP42002083,ASASSN-V J094508.56-475007.2,RRC,0.2136,15.23,3914.211,0.43343,0.0247
1297,450249,ASASSN-V J175116.73-684306.7,RRC,0.2118,13.81,3930.514,0.28203,0.0169
1298,447963,ASASSN-V J173810.14+345358.4,RRC,0.1252,14.31,6546.151,0.40282,0.0146
1299,AP51962247,ASASSN-V J174221.56-391107.2,RRC,0.2714,15.73,3688.302,0.381851,0.0546
1300,51517451,ASASSN-V J163029.22-451230.6,RRC,0.4944,13.97,1863.109,0.213577,0.0176
1301,518438,ASASSN-V J184903.10-185152.6,RRC,0.2346,14.8,3574.493,0.26942,0.0241
1302,AP40069376,ASASSN-V J081451.32-573423.9,RRC,1.1165,14.19,882.5303,0.215312,0.0648
1303,654210,ASASSN-V J221951.48+383755.8,RRC,0.1516,15.25,4945.956,0.265073,0.0271
1304,655619,ASASSN-V J175256.43-485004.8,RRC,0.1729,14.34,4559.429,0.37744,0.0241
1305,AP53265234,ASASSN-V J171051.48-290813.2,RRC,0.2452,14.01,3696.585,0.380511,0.0679
1306,AP15614944,ASASSN-V J231238.95+654515.8,RRC,0.6591,14.04,1462.074,0.275032,0.0162
1307,472372,ASASSN-V J221931.67-242449.7,RRC,0.187,13.83,3906.854,0.34393,0.0272
1308,487238,ASASSN-V J150314.21-684909.9,RRC,0.3532,13.17,2517.65,0.28093,0.013
1309,503137,ASASSN-V J195452.19-710732.7,RRC,0.2307,13.71,3584.511,0.31441,0.0131
1310,458756,ASASSN-V J191614.21-240355.4,RRC,0.046,15.26,7267.963,0.36127,0.0341
1311,504882,ASASSN-V J184418.12-660158.2,RRC,0.2823,13.31,3068.675,0.35312,0.0135
1312,451844,ASASSN-V J065535.39-672452.9,RRC,0.1831,14.39,4091.307,0.34728,0.0165
1313,34914274,ASASSN-V J181705.12+141817.7,RRC,0.233,14.04,3576.062,0.346544,0.0176
1314,AP54170452,ASASSN-V J120926.10-583220.8,RRC,0.4107,13.12,2238.89,0.18164,0.0124
1315,AP37244723,ASASSN-V J013612.69-570116.9,RRC,0.0733,15.64,6909.967,0.28959,0.0259
1316,485274,ASASSN-V J163744.73-314256.4,RRC,0.2642,14.09,3190.052,0.27009,0.0251
1317,AP50334336,ASASSN-V J142839.69-515331.1,RRC,0.8202,13.32,1151.833,0.210524,0.0645
1318,514623,ASASSN-V J181007.77+191310.6,RRC,0.1459,14.65,5227.679,0.26562,0.0208
1319,AP41223527,ASASSN-V J102214.19-515150.0,RRC,0.4385,13.54,2119.993,0.447986,0.0251
1320,40778292,ASASSN-V J113621.42-535658.8,RRC,0.2172,15.25,3774.347,0.4215,0.0256
1321,J215520.58-772146.1,ASASSN-V J215520.58-772146.2,RRC,0.0773,15.67,5541.594,0.332995,0.0255
1322,15695561,ASASSN-V J220429.21+653653.5,RRC,0.5016,15.54,1828.871,0.301508,0.0578
1323,AP49652379,ASASSN-V J152817.31-613116.5,RRC,1.7215,14.44,12267.63,0.41609,0.8707
1324,AP60094509,ASASSN-V J193138.43-285800.5,RRC,0.2188,13.99,3627.527,0.266558,0.0183
1325,AP18778336,ASASSN-V J070254.42-204202.0,RRC,0.2014,15.54,4207.137,0.244637,0.0367
1326,AP36837014,ASASSN-V J052916.84-502112.8,RRC,0.456,14.26,2051.773,0.216843,0.0157
1327,AP4657903,ASASSN-V J011150.50+743731.6,RRC,0.4148,14.75,2237.824,0.267859,0.0246
1328,J192010.64+645815.2,ASASSN-V J192010.64+645815.2,RRC,0.45,14.01,2129.248,0.248035,0.0208
1329,AP57280339,ASASSN-V J223026.08-732344.7,RRC,0.6906,12.78,1029.673,0.321637,0.4524
1330,448919,ASASSN-V J183225.32+530504.3,RRC,0.0708,15.62,7101.958,0.31435,0.0236
1331,AP31605511,ASASSN-V J200530.05+073201.0,RRC,0.3541,14.04,2523.057,0.315601,0.0206
1332,AP49626088,ASASSN-V J150236.36-605208.4,RRC,0.6839,15.09,9622.428,0.211113,0.3368
1333,448893,ASASSN-V J183656.81+340557.3,RRC,0.1388,14.24,5645.488,0.33109,0.0151
1334,AP49389952,ASASSN-V J135911.13-613959.0,RRC,0.626,14.65,1513.054,0.252348,0.0423
1335,AP47477038,ASASSN-V J134541.57-750604.3,RRC,0.8346,13.65,1161.965,0.210883,0.0296
1336,AP13046764,ASASSN-V J230927.25+494814.9,RRC,0.1514,14.01,5012.652,0.369109,0.016
1337,AP36656011,ASASSN-V J055158.54-594813.2,RRC,0.3395,15.4,2691.527,0.202454,0.0306
1338,AP57362561,ASASSN-V J215256.67-640932.5,RRC,0.0965,14.97,5898.491,0.354125,0.0211
1339,455280,ASASSN-V J193652.16-622128.4,RRC,0.233,13.98,3617.092,0.34255,0.0148
1340,AP39655241,ASASSN-V J090002.85-641437.8,RRC,0.6113,14.71,2483.745,0.272415,0.1635
1341,457809,ASASSN-V J232318.59+444327.6,RRC,0.1792,14.33,4760.307,0.27922,0.0172
1342,AP28246581,ASASSN-V J184751.43-264103.6,RRC,0.5424,13.8,1701.003,0.349035,0.0206
1343,AP59627015,ASASSN-V J184629.36-370753.4,RRC,0.1245,15.12,5149.73,0.385991,0.0305
1344,AP29562631,ASASSN-V J170033.05-213635.8,RRC,0.1566,14.72,4586.345,0.316454,0.0308
1345,13032237,ASASSN-V J224633.07+521113.9,RRC,0.4258,15.13,9300.265,0.238508,0.1594
1346,AP38283144,ASASSN-V J114221.32-744614.9,RRC,0.2898,15.17,3144.332,0.217994,0.0213
1347,AP9915514,ASASSN-V J220520.85+245513.8,RRC,0.2978,14.38,2927.301,0.407984,0.0218
1348,AP49666918,ASASSN-V J152256.50-600307.0,RRC,0.2067,13.94,3773.175,0.25817,0.0681
1349,453264,ASASSN-V J220435.42+332245.5,RRC,0.1385,15.46,5239.178,0.32114,0.0283
1350,AP39560403,ASASSN-V J074618.46-621514.2,RRC,0.2216,14.89,3871.102,0.411641,0.0164
1351,AP58697099,ASASSN-V J190611.28-524835.4,RRC,0.1818,14.67,4088.318,0.311702,0.0256
1352,476729,ASASSN-V J094700.88-635049.4,RRC,0.3511,13.43,2571.496,0.25193,0.0114
1353,AP28260281,ASASSN-V J184545.76-263711.7,RRC,0.1262,14.38,3778.999,0.278798,0.0753
1354,AP27845391,ASASSN-V J182314.79-325702.2,RRC,0.5062,15.33,6684.544,0.188421,0.3366
1355,452976,ASASSN-V J145030.69-363737.5,RRC,0.1171,14.79,5187.138,0.36386,0.0294
1356,AP47330157,ASASSN-V J162954.98-752947.4,RRC,0.0976,14.06,3877.882,0.267293,0.0663
1357,AP36565803,ASASSN-V J032657.15-580425.4,RRC,0.4641,14.46,2026.881,0.27632,0.0211
1358,560218,ASASSN-V J053954.29-835650.7,RRC,0.1307,14.85,5522.934,0.3213,0.0192
1359,448117,ASASSN-V J190518.88+511605.6,RRC,0.1068,14.77,5666.494,0.3562,0.0188
1360,AP28982034,ASASSN-V J183509.41-152934.3,RRC,0.3732,13.03,2364.333,0.266861,0.0656
1361,AP38260085,ASASSN-V J084934.97-683752.3,RRC,0.1401,14.28,5371.644,0.367412,0.0186
1362,455765,ASASSN-V J085848.94-195422.8,RRC,0.2355,13.95,3552.464,0.31423,0.0172
1363,563743,ASASSN-V J110253.39-485616.5,RRC,0.149,14.84,5227.682,0.35743,0.0208
1364,49011277,ASASSN-V J124053.26-684154.7,RRC,0.3753,15.68,2628.516,0.219271,0.2646
1365,AP36211689,ASASSN-V J053727.92-725330.9,RRC,2.23466,11.87,631.88,0.373703,1.09355
1366,AP43034768,ASASSN-V J065023.35-540803.0,RRC,0.2737,14.49,2322.175,0.205631,0.1386
1367,AP51632405,ASASSN-V J173901.78-481114.0,RRC,0.2003,15.09,3666.728,0.478426,0.0355
1368,654853,ASASSN-V J073904.67-663859.1,RRC,0.1147,14.8,6414.83,0.440301,0.0155
1369,46427080,ASASSN-V J074821.33-220850.5,RRC,0.512,14.06,1748.242,0.266564,0.0897
1370,AP51526397,ASASSN-V J163537.35-442927.7,RRC,0.7913,11.93,1194.663,0.291348,0.0287
1371,AP40979522,ASASSN-V J103028.33-571836.4,RRC,0.5164,15.57,1811.532,0.180378,0.0287
1372,449983,ASASSN-V J183550.67-354917.1,RRC,0.1872,13.89,4381.389,0.4086,0.0213
1373,AP59909614,ASASSN-V J194040.95-295733.6,RRC,0.7998,13.13,1177.773,0.232759,0.0207
1374,AP39314425,ASASSN-V J075143.23-725714.1,RRC,0.8715,12.88,1127.784,0.299816,0.0213
1375,470224,ASASSN-V J184632.37-831009.3,RRC,0.0903,15.88,5961.334,0.33715,0.0333
1376,AP14923910,ASASSN-V J184816.25+622729.8,RRC,0.216,13.77,4069.658,0.249943,0.0132
1377,655611,ASASSN-V J201946.15+490524.8,RRC,0.4333,13.81,2163.151,0.321366,0.0123
1378,484415,ASASSN-V J164817.79-270909.4,RRC,0.2372,14.42,3430.623,0.3201,0.0244
1379,458702,ASASSN-V J000617.87+061752.8,RRC,0.2152,13.91,3844.267,0.39933,0.0212
1380,AP4264292,ASASSN-V J045704.22+745322.0,RRC,0.4613,14.17,1945.249,0.259052,0.0616
1381,502593,ASASSN-V J182211.34-452711.7,RRC,0.1983,14.07,4101.328,0.33354,0.0197
1382,AP54127351,ASASSN-V J133839.12-523445.6,RRC,0.8738,14.71,1130.136,0.228841,0.1377
1383,AP59472267,ASASSN-V J183235.34-401918.6,RRC,0.1354,15.04,5089.812,0.334531,0.0284
1384,40452773,ASASSN-V J115105.93-594031.3,RRC,0.2862,14.02,3246.708,0.38772,0.0222
1385,458156,ASASSN-V J144824.61-833824.6,RRC,0.1459,14.91,4887.741,0.33077,0.0192
1386,455462,ASASSN-V J162748.18-282420.7,RRC,0.5231,13.57,1752.395,0.27517,0.016
1387,51810673,ASASSN-V J175436.22-455145.2,RRC,0.1429,14.4,5397.373,0.265385,0.0239
1388,AP39911767,ASASSN-V J095437.06-553434.5,RRC,0.2226,13.5,3864.107,0.365819,0.0116
1389,AP39408801,ASASSN-V J082503.99-663447.7,RRC,0.4458,14.47,2069.111,0.223733,0.0149
1390,AP47869011,ASASSN-V J171535.95-674151.4,RRC,0.0925,15.24,6380.079,0.359476,0.0258
1391,AP38622113,ASASSN-V J105133.17-651228.5,RRC,0.0984,15.17,6183.487,0.195227,0.0761
1392,3408492,ASASSN-V J002702.57+605916.8,RRC,0.3782,14.9,2855.64,0.212071,0.1564
1393,473946,ASASSN-V J211752.36+351427.9,RRC,0.0992,14.58,5880.06,0.32816,0.0246
1394,AP38833424,ASASSN-V J092336.30-685418.2,RRC,0.5055,13.77,1845.05,0.286491,0.0134
1395,467552,ASASSN-V J191009.32+002602.8,RRC,0.3319,14.8,2700.617,0.25151,0.0273
1396,AP54717230,ASASSN-V J140615.55-471809.0,RRC,0.1499,14.12,4975.163,0.261614,0.028
1397,AP41030464,ASASSN-V J103408.47-564612.8,RRC,0.2504,14.64,3561.412,0.182031,0.0188
1398,AP39560782,ASASSN-V J075112.32-614704.3,RRC,6.3409,14.49,156.9585,0.42132,0.0117
1399,AP36843132,ASASSN-V J051928.97-482727.7,RRC,0.9293,12.18,1034.592,0.412171,0.0135
1400,AP47826838,ASASSN-V J163643.07-683806.4,RRC,0.1136,14.54,5989.995,0.332157,0.0196
1401,AP10687158,ASASSN-V J205026.16+265750.7,RRC,0.1682,14.38,5586.954,0.201066,0.0213
1402,483336,ASASSN-V J013118.17-113016.7,RRC,0.147,14.17,4191.732,0.33047,0.0233
1403,456421,ASASSN-V J072413.98+211941.9,RRC,0.2166,14.34,3690.019,0.29722,0.0208
1404,AP57522418,ASASSN-V J193345.96-663616.6,RRC,0.1378,15.19,5207.815,0.264076,0.0262
1405,AP48801813,ASASSN-V J142105.52-665204.6,RRC,0.1168,15.66,6242.537,0.453507,0.0879
1406,AP49142627,ASASSN-V J125942.01-660033.4,RRC,0.3219,14.89,2712.586,0.33146,0.0262
1407,AP52736503,ASASSN-V J152526.50-423446.7,RRC,0.1241,15.01,5107.254,0.448363,0.0296
1408,AP41161315,ASASSN-V J102620.91-541306.8,RRC,0.2097,14.66,3712.335,0.456793,0.0499
1409,AP59719294,ASASSN-V J183705.92-334541.2,RRC,0.1678,14.25,5060.461,0.305981,0.0337
1410,522573,ASASSN-V J101938.86-463255.6,RRC,0.3638,13.95,2477.73,0.4081,0.0139
1411,AP48916431,ASASSN-V J141813.57-644713.8,RRC,0.1376,15.05,4805.23,0.237266,0.0505
1412,49077824,ASASSN-V J130640.78-680658.2,RRC,0.2366,14.1,4423.658,0.189357,0.0694
1413,AP27939253,ASASSN-V J174737.37-312215.1,RRC,0.8175,14.47,1153.927,0.18514,0.0359
1414,AP49563916,ASASSN-V J150042.05-661603.3,RRC,0.6085,13.62,1554.848,0.333554,0.0157
1415,AP43063306,ASASSN-V J062154.98-520842.8,RRC,0.7121,16.57,1363.033,0.428173,0.0386
1416,AP40587811,ASASSN-V J105636.02-575015.5,RRC,0.3569,15.62,2493.684,0.276866,0.0331
1417,452536,ASASSN-V J021255.28-542455.3,RRC,0.1728,14.5,4806.755,0.32701,0.0162
1418,J193528.86-251938.2,ASASSN-V J193528.86-251938.2,RRC,0.1643,14.45,4238.998,0.44156,0.0245
1419,462877,ASASSN-V J195604.19+155713.9,RRC,0.3305,13.75,2691.497,0.3904,0.0142
1420,J175646.27+055009.2,ASASSN-V J175646.27+055009.2,RRC,0.19,14.39,4314.755,0.306973,0.0184
1421,AP53344925,ASASSN-V J163729.58-292251.6,RRC,0.0783,16.35,5562.542,0.240397,0.0524
1422,509810,ASASSN-V J152114.06-434831.3,RRC,0.2114,14.12,3698.136,0.26592,0.0265
1423,AP51839019,ASASSN-V J174718.93-441931.6,RRC,0.5627,14.07,5593.705,0.183371,0.252
1424,40172868,ASASSN-V J083211.46-533230.8,RRC,0.3036,13.89,2951.104,0.252,0.0148
1425,AP42973445,ASASSN-V J073034.59-541532.7,RRC,0.2965,14.37,3006.125,0.516191,0.0133
1426,AP53445451,ASASSN-V J160939.84-331258.5,RRC,0.2078,14.37,3836.276,0.288849,0.0229
1427,454718,ASASSN-V J152620.81+730819.9,RRC,0.0906,15.22,6300.055,0.30573,0.0215
1428,AP51485855,ASASSN-V J162231.05-461434.9,RRC,0.5815,14.48,1593.276,0.474872,0.0212
1429,AP59591739,ASASSN-V J184225.87-402421.1,RRC,0.13,15.37,5524.665,0.371271,0.0326
1430,AP39426971,ASASSN-V J073951.95-683436.7,RRC,0.7703,13.22,1266.84,0.209601,0.0132
1431,AP40049142,ASASSN-V J082548.02-584624.9,RRC,2.8505,15.12,421.9002,0.170198,0.5557
1432,461195,ASASSN-V J203056.80-052640.3,RRC,0.1181,14.95,4089.315,0.35363,0.0392
1433,471455,ASASSN-V J194102.11-251234.6,RRC,0.1745,14.44,4187.424,0.34136,0.0268
1434,APO1913,ASASSN-V J212940.15+120518.9,RRC,0.0849,15.91,6869.686,0.36825,0.0382
